day,date,time,beg_time,end_time,location,id,session,type,url,sponsor,has_fee,beg_time_round,end_time_round
Wed,7/31/2019,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-210/212,476,Distracted Driving and Other Transportation Considerations,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218603,Transportation Statistics Interest Group,FALSE,8,11
Wed,7/31/2019,9:00 AM - 2:30 PM,9:00 AM,2:30 PM,CC-Hall C,219040,ASA Booth #100,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219040,ASA,FALSE,9,15
Wed,7/31/2019,9:00 AM - 2:30 PM,9:00 AM,2:30 PM,CC-Hall C,219086,ASA Store,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219086,ASA,FALSE,9,15
Wed,7/31/2019,9:00 AM - 2:30 PM,9:00 AM,2:30 PM,CC-Hall C,219090,EXPO 2019,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219090,JSM,FALSE,9,15
Wed,7/31/2019,9:00 AM - 2:30 PM,9:00 AM,2:30 PM,CC-Hall C,219156,JSM Data Art Show,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219156,JSM,FALSE,9,15
Wed,7/31/2019,10:00 AM - 10:45 AM,10:00 AM,10:45 AM,CC-Hall C,219147,Spotlight Denver: JSM Coffee House (While Supplies Last),Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219147,JSM,FALSE,10,11
Wed,7/31/2019,10:00 AM - 5:00 PM,10:00 AM,5:00 PM,CC-F Lobby,219178,Denver Restaurant and Tourism Information Center,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219178,JSM,FALSE,10,17
Wed,7/31/2019,10:00 AM - 11:45 AM,10:00 AM,11:45 AM,CC-405,,"Flexible, Interactive (Generalized Regression) Modeling with JMP Pro (ADDED FEE)",Professional Development,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308068,"ASA, JMP",TRUE,10,12
Wed,7/31/2019,10:00 AM - 11:45 AM,10:00 AM,11:45 AM,CC-403/404,,Practical Causal Mediation Analysis with PROC CAUSALMED in SAS/STAT® (ADDED FEE),Professional Development,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308060,"ASA, SAS",TRUE,10,12
Wed,7/31/2019,10:00 AM - 11:45 AM,10:00 AM,11:45 AM,CC-406,,Bayesian Multilevel Modeling Using Stata (ADDED FEE),Professional Development,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308061,"ASA, Stata",TRUE,10,12
Wed,7/31/2019,10:00 AM - 11:45 AM,10:00 AM,11:45 AM,CC-407,,Introduction to Deep Learning with IBM Watson Studio (ADDED FEE),Professional Development,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308062,"ASA, IBM",TRUE,10,12
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-710,477,Complex Time Series Analysis,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=216812,IMS,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-707,478,Scalable Bayesian Models for Time Series and Dynamic Networks: Making an Impact in Business and Socio-Economic Applications,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=216823,"Section on Bayesian Statistical Science, International Society for Bayesian Analysis (ISBA), Business and Economic Statistics Section",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-207,479,Complex Innovative Designs in Practice of Early Phase Drug Development,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=216865,"Biopharmaceutical Section, ENAR, Society for Clinical Trials",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-203,480,Novel Statistical Methods for Bioinformatics and Computational Biology,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217883,"Section on Statistics in Genomics and Genetics, Section on Statistical Computing, WNAR",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-708,481,Random Matrices and High-Dimensional Statistics,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217909,IMS,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-702,482,Statistical Methods in the Analysis of High-Order Structural Data with Possible Structural Changes ,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217923,"Section on Statistical Learning and Data Science, International Chinese Statistical Association, ENAR",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-504,483,Teaching Statistics: Stepping Out of the Classroom,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217951,"Section on Teaching of Statistics in the Health Sciences, Section on Statistics and Data Science Education, American Educational Research Association",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Four Seasons 1,484,Wald Lecture III,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217978,IMS,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-102,485,"Decision Making in Tech Giants Through A/B Testing, Prediction and Optimization",Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218056,"Quality and Productivity Section, Section on Physical and Engineering Sciences, Section on Statistical Learning and Data Science",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-301,486,Developing the Methodological Foundations for Replication Sciences,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218086,"Social Statistics Section, American Educational Research Association, Statistics and Public Policy",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-111,487,Spatio-Temporal Statistics in Health Applications,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218129,"ENAR, Section on Statistics in Epidemiology, Section on Statistics and the Environment",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-607,488,Gottfried E. Noether Lectures,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218413,Noether Award Committee,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-605,489,Monroe G. Sirken Lecture,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218414,Sirken Award,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-201,490,Professor David Blackwell’s 100th Birthday Celebration: Impact on Diversity and Statistics,Invited Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218444,"Committee on Minorities in Statistics, Caucus for Women in Statistics",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-703,491,Database Lock to Data Safety Monitoring Board Meeting – More Than a Click of a Button,Invited Panel,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217910,"Section for Statistical Programmers and Analysts, Biopharmaceutical Section, Section on Statistical Consulting",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-205,492,Data Fabrication and Falsification: Protecting the Credibility and Impacts of Surveys,Invited Panel,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217960,"Government Statistics Section, Survey Research Methods Section, ENAR",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-506,493,Leveraging Historical Data and Real World Evidence in Drug Development Program Evaluation,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=216828,"Health Policy Statistics Section, Biopharmaceutical Section, International Chinese Statistical Association",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-113,494,Identifying and Addressing Sources of Bias in Causal Inference,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217963,"Biometrics Section, Section on Statistics in Epidemiology, Health Policy Statistics Section",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-502,495,Changepoints: Making an Impact,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=217994,"Royal Statistical Society, Section on Statistical Computing, Business and Economic Statistics Section",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-603,496,Estimand Framework and Its Impact on Drug Development in Oncology,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218072,"Lifetime Data Science Section, Biopharmaceutical Section, Biometrics Section",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-507,497,ENVR Student Paper Awards,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218273,Section on Statistics and the Environment,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-505,498,Designs and Statistical Methods Used in Genetics and Mental Health for Army Study to Assess Risk and Resilience in Servicemembers (Army STARRS),Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218276,"Mental Health Statistics Section, Section on Statistics in Genomics and Genetics, Section on Statistics in Epidemiology",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-709,499,Section on Nonparametric Statistics - Student Paper Competition Presentations,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218283,Section on Nonparametric Statistics,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-103,500,Statistical Challenges and Recent Advances in Finance and Business Analytics,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218347,Business and Economic Statistics Section,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-109,501,Innovative Methods for Measurement Error Correction,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218360,"Section on Statistics in Epidemiology, ENAR, Biometrics Section",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-108,502,Propensity Score Methods to Conduct Observational Studies Using Complex Survey Data,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218380,"Survey Research Methods Section, Biometrics Section, Social Statistics Section",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-106,503,Small Area Estimation with Relaxed Modeling Assumptions,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218387,"Survey Research Methods Section, Government Statistics Section, International Statistical Institute",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-705,504,The Future of Statistical Consulting and Collaboration,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218411,Section on Statistical Consulting,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-503,505,Formal Privacy: Making an Impact at Large Organizations,Topic Contributed Panel,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218070,"Committee on Privacy and Confidentiality, Business and Economic Statistics Section, Government Statistics Section",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-112,506,Categorical Data ,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218445,Biometrics Section,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-210/212,507,"Non-Inferiority, Biosimilarity and Related Topics",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218463,Biopharmaceutical Section,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-101,508,Forecasting and Modeling Financial Volatility,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218478,Business and Economic Statistics Section,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-712,509,Statistical Methodology,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218495,IMS,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-501,510,Recent Development in Semiparametric and Nonparametric Methods,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218499,International Chinese Statistical Association,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-104,511,Statistical Applications in the Physical Sciences,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218529,Section on Physical and Engineering Sciences,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-704,512,Predicting and Evaluating Risk Models Within Distributions and Across Time,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218535,Section on Risk Analysis,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-706,513,Topics in Monte Carlo Simulation,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218540,Section on Statistical Computing,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-302,514,"Teaching Data Science: R, Git, and the Undergraduate Curriculum",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218542,Section on Statistics and Data Science Education,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-105,515,"Visualization for Distributions, Networks and Statistical Inference",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218546,Section on Statistical Graphics,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-107,516,Case Studies of Scalar-On-Image Regression,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218548,Section on Statistics in Imaging,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-701,517,Deep Learning: Advances and Applications,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218561,Section on Statistical Learning and Data Science,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-110,518,Statistical Methods for Complex Interactions and Genetic and Environmental Epidemiology,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218577,Section on Statistics in Epidemiology,FALSE,10,13
Wed,7/31/2019,10:30 AM - 11:15 AM,10:30 AM,11:15 AM,CC-Hall C,519,"SPEED: Methodological Advances in Time Series: BandE Speed Session, Part 2",Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218778,"Business and Economic Statistics Section, Text Analysis Interest Group",FALSE,10,12
Wed,7/31/2019,10:30 AM - 11:15 AM,10:30 AM,11:15 AM,CC-Hall C,520,"SPEED: Infectious Diseases, Spatial Modeling and Environmental Exposures, Speed 2",Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218779,Section on Statistics in Epidemiology,FALSE,10,12
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,521,Contributed Poster Presentations: Mental Health Statistics Section,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218699,Mental Health Statistics Section,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,522,Contributed Poster Presentations: Biometrics Section,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218696,Biometrics Section,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,523,Contributed Poster Presentations: ENAR,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218694,ENAR,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,524,Contributed Poster Presentations: Lifetime Data Science Section,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218698,"Lifetime Data Science Section, Section on Teaching of Statistics in the Health Sciences",FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,525,Contributed Poster Presentations: Section on Statistics in Defense and National Security,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218702,Section on Statistics in Defense and National Security,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,526,Contributed Poster Presentations: Section on Statistical Consulting,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218719,Section on Statistical Consulting,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,527,Contributed Poster Presentations: Section on Statistics in Genomics and Genetics,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218692,Section on Statistics in Genomics and Genetics,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,528,Contributed Poster Presentations: Section on Statistics in Imaging,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218700,Section on Statistics in Imaging,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,529,Contributed Poster Presentations: WNAR,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218695,WNAR,FALSE,10,13
Wed,7/31/2019,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-Hall C,530,Contributed Poster Presentations: Section on Statistics in Marketing,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218718,Section on Statistics in Marketing,FALSE,10,13
Wed,7/31/2019,11:00 AM - 12:30 PM,11:00 AM,12:30 PM,H-Granite A,218971,Docent Thank You Reception,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218971,ASA,FALSE,11,13
Wed,7/31/2019,11:35 AM - 12:20 PM,11:35 AM,12:20 PM,CC-Hall C,531,"SPEED: Statistical Computing: Methods, Implementation, and Application, Part 2",Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218781,"Section on Statistical Computing, Section for Statistical Programmers and Analysts",FALSE,11,13
Wed,7/31/2019,12:00 PM - 2:00 PM,12:00 PM,2:00 PM,H-Granite B,218811,ENAR 2020 Spring Meeting Planning Lunch,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218811,ENAR,FALSE,12,14
Wed,7/31/2019,12:00 PM - 2:00 PM,12:00 PM,2:00 PM,H-Mineral Hall F-G,218872,UConn Alumni and Friends Luncheon,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218872,University of Connecticut,FALSE,12,14
Wed,7/31/2019,12:00 PM - 1:30 PM,12:00 PM,1:30 PM,H-Mineral Hall D,219181,Project Development for the Committee on Applied and Theoretical Statistics (Closed),Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219181,Committee on Applied and Theoretical Statistics,FALSE,12,14
Wed,7/31/2019,12:30 PM - 2:00 PM,12:30 PM,2:00 PM,H-Mineral Hall B,218805,Statistica Sinica Editorial Board Meeting,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218805,Statistica Sinica,FALSE,12,14
Wed,7/31/2019,12:30 PM - 2:00 PM,12:30 PM,2:00 PM,H-Quartz AB,218958,Committee on Meetings Business Meeting,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218958,Committee on Meetings,FALSE,12,14
Wed,7/31/2019,12:30 PM - 2:30 PM,12:30 PM,2:30 PM,H-Mineral Hall A,218977,Didi Chuxing Lunch Reception,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218977,DiDi,FALSE,12,15
Wed,7/31/2019,12:30 PM - 2:30 PM,12:30 PM,2:30 PM,H-Granite C,219177,Noether Luncheon,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219177,Noether Award Committee,FALSE,12,15
Wed,7/31/2019,12:30 PM - 1:30 PM,12:30 PM,1:30 PM,CC-SocietyTables Registration Promenade,219209,"Birds of a Feather: GAISE 2016, Statistical Literacy and Confounding",Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=219209,Section on Statistics and Data Science Education,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom F,,Health Policy Statistics Section Speaker with Lunch (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Health Policy Statistics Section,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom G-H,,Biopharmaceutical Section P.M. Roundtable Discussion (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Biopharmaceutical Section,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom G-H,,Health Policy Statistics Section P.M. Roundtable Discussion (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Health Policy Statistics Section,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom G-H,,Mental Health Statistics Section P.M. Roundtable Discussion (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Mental Health Statistics Section,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom G-H,,Section on Bayesian Statistical Science P.M. Roundtable Discussion (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Section on Bayesian Statistical Science,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom G-H,,Section on Statistical Computing P.M. Roundtable Discussion (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Section on Statistical Computing,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom G-H,,Section on Statistics in Epidemiology P.M. Roundtable Discussion (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Section on Statistics in Epidemiology,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom G-H,,Section on Teaching of Statistics in the Health Sciences P.M. Roundtable Discussion (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Section on Teaching of Statistics in the Health Sciences,FALSE,12,14
Wed,7/31/2019,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,H-Centennial Ballroom G-H,,Survey Research Methods Section P.M. Roundtable Discussion (Added Fee),Roundtable,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/index.cfm,Survey Research Methods Section,FALSE,12,14
Wed,7/31/2019,1:00 PM - 2:45 PM,1:00 PM,2:45 PM,CC-405,,"Multivariate Analysis, Saddle Point Approximation and Other New Exact Tests (ADDED FEE)",Professional Development,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308063,"ASA, Cytel Inc.",TRUE,13,15
Wed,7/31/2019,1:00 PM - 2:45 PM,1:00 PM,2:45 PM,CC-403/404,,Analysis of Restricted Mean Survival Time Using SAS/STAT® (ADDED FEE),Professional Development,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308064,"ASA, SAS",TRUE,13,15
Wed,7/31/2019,1:00 PM - 2:45 PM,1:00 PM,2:45 PM,CC-406,,Survey Data Analysis with Stata (ADDED FEE),Professional Development,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308065,"ASA, Stata",TRUE,13,15
Wed,7/31/2019,1:00 PM - 2:45 PM,1:00 PM,2:45 PM,CC-407,,Teaching and Exploring Analyzes of Non-IID And/Or Non-Normally-Distributed Data with IBM SPSS Statistics (ADDED FEE),Professional Development,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308066,"ASA, IBM",TRUE,13,15
Wed,7/31/2019,2:00 PM - 3:30 PM,2:00 PM,3:30 PM,H-Centennial Ballroom B,218957,Math Alliance Workshop on Becoming a Graduate Program Group,Other,https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/ActivityDetails.cfm?SessionID=218957,National Alliance for the Doctoral Studies in Math Sciences,FALSE,14,16
